price,mileage,mpg
12891,23829,58.9
9998,26325,65.7
11998,10459,55.4
10998,7008,65.7
10298,27897,65.7
8498,49974,74.3
10298,14240,64.2
13298,8794,74.3
4998,15296,57.7
9998,20069,57.7
10998,15265,60.1
10520,39794,56.5
11250,21959,56.5
10230,11634,65.7
18610,10843,41.5
8540,35210,61.4
15580,5011,60.1
8491,17878,64.2
20491,4841,74.3
7640,20346,54.3
8091,19877,54.3
8491,11296,54.3
8330,22560,54.3
11591,17350,68.9
8391,9328,57.7
10000,9012,61.4
9450,15545,74.3
14740,13451,58.9
9520,20670,65.7
9260,25395,53.3
8991,20200,65.7
14998,16506,48.7
6998,30518,54.3
12990,18882,64.2
13070,17130,45.6
10000,20533,61.4
12050,19460,51.4
7991,48426,78.5
7220,25852,74.3
30990,15012,37.2
18550,5016,64.2
5207,71357,76.4
16310,15786,54.3
6730,65825,74.3
11000,24222,56.5
10490,25484,64.2
10990,17983,54.3
6860,32993,54.3
5971,42344,54.3
11650,19259,54.3
7491,36952,54.3
9491,8173,65.7
7491,30393,54.3
9791,33960,53.3
15991,33515,62.8
18491,12117,41.5
11779,11011,51.4
8000,19501,65.7
6691,36091,57.7
8691,23092,52.3
8491,11655,54.3
8995,10038,57.7
9495,22080,62.8
16990,31766,56.5
6700,15897,47.1
7991,32444,65.7
12791,29252,65.7
9495,38901,47.9
17790,4618,38.2
10595,28303,74.3
10057,15019,61.4
10300,16621,88.3
8590,23689,64.2
7891,10150,57.7
8998,22704,65.7
14998,23167,48.7
14040,4039,56.5
12720,41116,60.1
7627,9895,54.3
8191,10435,54.3
8721,25152,52.3
7491,39719,65.7
10770,29665,52.3
12591,7595,44.8
5991,52515,44.1
8081,25320,64.2
11991,10662,60.1
7911,27252,65.7
12151,25621,64.2
8421,10635,64.2
9321,31136,60.1
9911,17201,65.7
12097,31001,64.2
4989,40443,57.7
5995,77886,67.3
18495,27678,56.5
17290,9954,60.1
8299,37986,65.7
9899,26805,68.9
10099,13233,65.7
11491,12200,44.8
8330,7428,57.7
9991,13055,65.7
9991,16636,65.7
12000,15071,74.3
10820,15892,61.4
7998,26490,78.5
8998,16485,65.7
10498,16064,52.3
10498,7712,65.7
14998,37838,64.2
18998,20397,52.3
17498,28068,67.3
9498,21698,64.2
10498,14458,55.4
10498,6736,60.1
15470,5852,60.1
15470,3422,60.1
15390,10235,60.1
15590,6484,60.1
15590,8000,60.1
14620,8709,55.4
10731,16768,74.3
11250,7330,60.1
9991,19907,61.4
9490,94362,58.9
14291,40600,38.2
13491,7552,65.7
17750,5597,41.5
9440,10655,88.3
11691,5606,57.7
12080,1669,55.4
10780,2574,47.9
7291,26104,54.3
14291,13649,58.9
11891,11373,54.3
12391,11017,57.7
8870,45151,74.3
18290,10128,56.5
16290,15344,38.2
12330,73783,56.5
13380,9695,61.4
14991,13712,58.9
6250,52328,56.5
13060,11710,60.1
10691,12523,65.7
16990,2052,45.6
8950,9253,44.8
9810,5156,65.7
11291,19253,57.7
10600,27056,65.7
10180,14466,65.7
9290,35006,60.1
9291,7117,47.9
16291,31001,64.2
14370,7024,74.3
11080,7554,47.9
9291,23015,74.3
15850,25410,54.3
12430,16515,51.4
8391,11254,56.5
20980,2165,50.4
20991,3767,74.3
13991,27909,64.2
8991,17436,65.7
15781,15709,60.1
13760,6306,48.7
14340,4122,58.9
15460,6810,60.1
6791,44117,61.4
14491,11325,58.9
12390,12664,57.7
10491,5252,64.2
10491,8425,65.7
10991,12028,65.7
11970,15952,55.4
10170,42903,74.3
15770,9963,58.9
10491,16620,65.7
7380,50360,74.3
9691,22654,65.7
15298,38318,54.3
9498,13636,65.7
11998,9080,61.4
8691,34216,88.3
14540,15869,64.2
19240,13890,49.6
26230,3802,34.5
9380,21945,60.1
7491,36343,88.3
10391,6577,78.5
9681,36488,47.9
12870,16303,64.2
10490,1974,47.9
6999,40129,54.3
19395,7506,67.3
8250,18270,54.3
9995,14621,54.3
16809,3619,48.7
11187,17866,54.3
10295,16830,57.7
18499,39249,54.3
16498,10783,54.3
10998,23046,68.9
10498,8801,62.8
10998,7118,55.4
8798,16952,47.9
9298,18687,53.3
12991,21310,61.4
13350,8207,51.4
6991,29353,56.5
11370,5357,47.9
16640,22001,54.3
7710,23644,65.7
18047,15309,41.5
7130,79622,78.5
9791,12627,53.3
7557,13143,54.3
6491,26084,54.3
10991,10995,65.7
19061,33843,56.5
8490,29204,64.2
10991,5735,55.4
12090,4762,57.7
15940,6259,80.7
14410,3650,58.9
10900,12802,65.7
11491,19399,74.3
18250,17227,41.5
9891,7184,64.2
8791,21618,65.7
10270,14630,78.5
13499,31697,60.1
8000,16000,65.7
9281,43241,62.8
6959,26607,54.3
11295,9623,60.1
10495,33007,64.2
5780,44201,68.9
10890,10255,65.7
14320,9326,58.9
10630,24498,68.9
13580,151,56.5
8270,33203,74.3
16860,7100,60.1
14120,42750,56.5
7030,57455,53.3
10491,24177,65.7
15000,6602,60.1
20491,15088,39.2
17040,4216,40.3
17440,4980,48.7
24290,9248,34.5
17590,27229,56.5
10980,23928,60.1
10780,30294,56.5
10650,31542,68.9
20941,6538,56.5
13580,7983,58.9
18497,13169,41.5
11740,7700,65.7
8600,46923,74.3
9891,9811,78.5
10350,18242,78.5
10240,16746,54.3
7791,42627,62.8
8970,29543,52.3
11620,26508,74.3
13567,7244,58.9
7467,29651,52.3
17920,27902,52.3
9930,40214,78.5
20390,5750,74.3
37991,1055,22.1
11410,21996,57.7
17750,38609,56.5
12220,52632,60.1
10730,37021,54.3
14540,13067,68.9
10290,21189,53.3
10302,75359,39.2
9910,56798,74.3
30927,9268,23.5
10870,24841,65.7
9640,19038,65.7
14190,28478,60.1
8790,14398,65.7
9560,5874,65.7
15530,3061,60.1
8780,37460,74.3
11370,14709,56.5
7420,23882,57.7
18600,14005,41.5
18367,14535,41.5
17267,16282,41.5
8991,12151,65.7
9291,35753,64.2
9991,17998,65.7
10700,25259,51.4
9000,34475,74.3
11020,5670,62.8
14450,12109,45.6
10590,9975,44.8
15670,29824,41.5
19500,10265,56.5
8110,18234,44.1
7710,37586,65.7
8480,44956,58.9
7211,67951,56.5
6720,15985,57.7
7460,40126,65.7
18367,21675,41.5
21700,18612,47.9
15170,11085,80.7
14390,11543,60.1
17420,5920,60.1
17520,5127,60.1
17520,8459,60.1
17520,4487,60.1
16530,5000,60.1
7950,33555,52.3
11950,15654,74.3
10200,16529,58.9
8500,15693,65.7
8400,7024,54.3
15995,16697,54.3
10995,21020,74.3
6995,55404,44.1
9295,11439,53.3
12995,13013,57.7
9295,22414,44.8
8995,34652,65.7
5995,59361,65.7
10995,21475,56.5
19795,10188,47.9
10291,27107,65.7
7790,6424,54.3
14620,22231,56.5
14990,6488,65.7
18890,740,54.3
18995,11399,39.2
5995,65000,58.9
6995,21000,47.9
13250,7000,57.7
8740,26928,65.7
12591,32860,74.3
14350,9269,88.3
12380,24111,46.3
13791,11106,58.9
7691,31048,76.4
6491,68535,78.5
16971,3653,34.4
13560,9871,60.1
8191,12280,54.3
12840,9283,48.7
14232,17118,45.6
12271,42459,54.3
14995,17453,64.2
8991,13363,55.4
8891,38389,61.4
9200,50592,64.2
10491,23763,47.9
8491,40513,62.8
10491,30970,74.3
9491,38839,68.9
10391,11955,52.3
8291,37679,64.2
10991,29865,74.3
9991,35000,60.1
19500,5091,54.3
25520,6499,34.5
16890,9938,61.4
9370,13850,88.3
9740,40828,74.3
8991,56101,36.7
17750,7199,41.5
9960,18744,53.3
18020,4084,53.3
11497,7564,64.2
17997,10200,67.3
7190,23319,57.7
11969,24634,74.3
8791,22542,65.7
9991,20286,53.3
6717,24641,54.3
9640,22518,64.2
18030,16583,56.5
11430,18086,54.3
6360,40442,55.4
18797,11597,67.3
6527,28572,54.3
5991,38792,42.8
9397,3596,65.7
9110,31120,65.7
18520,9435,50.4
19950,1103,50.4
10465,67339,64.2
16300,1854,60.1
16410,13245,74.3
6140,35110,54.3
10995,11914,62.8
7995,26638,65.7
20995,965,60.1
8995,28115,55.4
12495,12644,65.7
11495,6195,65.7
21995,18702,48.7
17995,6836,48.7
10490,11814,65.7
15290,10147,48.7
5391,65824,47.9
6791,39705,54.3
6380,19707,65.7
8540,50004,74.3
12530,37153,64.2
16757,24187,61.4
9660,30691,54.3
6610,33338,54.3
7500,73831,74.3
8470,9688,54.3
10680,13219,61.4
21290,4502,39.2
19210,9024,58.9
10991,15539,65.7
9020,17961,52.3
11000,10822,60.1
9791,4799,43.5
15200,6868,58.9
16690,151,53.3
10391,12930,65.7
13890,17679,54.3
14791,11580,55.4
12950,10061,60.1
13890,13098,56.5
4591,33897,57.7
10291,21127,65.7
9491,35468,65.7
10291,25957,74.3
7060,27015,54.3
12470,62284,54.3
12810,33144,62.8
11491,20676,68.9
8750,17899,65.7
9891,64470,39.2
19491,10001,41.5
9540,11706,64.2
9520,8966,64.2
13980,7527,58.9
17250,5465,51.4
13140,2527,48.7
13140,2870,48.7
12990,2555,48.7
12990,2910,48.7
16490,3579,48.7
37990,151,22.1
7570,40478,47.9
9990,60639,64.2
11290,25816,60.1
7800,8914,57.7
12170,6489,62.8
11830,13028,58.9
17740,12120,45.6
9880,13370,44.8
6160,49514,70.6
7771,45750,53.3
9947,24040,78.5
17960,28402,56.5
9430,18253,65.7
10491,6522,65.7
11771,8110,65.7
16990,24959,45.6
8271,12997,57.7
7991,10094,54.3
21810,24230,47.9
17197,22093,67.3
7991,14638,57.7
14791,10103,58.9
9271,25884,60.1
11450,6073,56.5
15800,20691,48.7
17520,5236,60.1
6120,42621,47.1
7991,26000,61.4
9171,45000,62.8
10620,29475,74.3
10260,9996,65.7
12491,9712,60.1
13271,5467,60.1
7660,54224,60.1
12110,6564,68.9
9910,27470,65.7
12100,3500,58.9
15590,5739,60.1
14990,11365,60.1
19000,4284,61.4
17217,2492,60.1
10000,16330,60.1
7791,15065,54.3
12495,3338,78.5
9995,45373,68.9
14495,5415,65.7
19995,17200,54.3
12495,50,47.9
17495,36413,61.4
8495,7111,47.1
5991,61763,54.3
9291,2209,48.7
9691,43499,64.2
5610,49580,54.3
7430,28017,54.3
10250,14950,61.4
17990,4877,60.1
9050,30557,44.1
13700,10606,57.7
13220,13892,74.3
9340,24999,64.2
7940,41452,44.1
10790,32294,74.3
8820,31927,65.7
9510,20242,65.7
8890,22903,44.1
7110,25928,54.3
7300,12463,57.7
6820,25204,65.7
13371,5273,60.1
6940,48336,67.3
11020,7192,68.9
10050,19684,62.8
19710,41940,47.9
8791,32634,61.4
9720,30373,68.9
6991,51768,55.4
10447,10584,62.8
16410,5,74.3
15590,8895,60.1
13000,2554,56.5
12491,32457,64.2
7230,52478,88.3
15066,33566,67.3
8500,32620,74.3
9600,12992,65.7
10291,3829,65.7
8291,29491,65.7
6741,31690,54.3
12090,4197,65.7
6891,31900,65.7
10540,11566,62.8
12891,13800,46.3
9920,49031,46.3
7530,20218,54.3
12020,13040,56.5
7250,17360,54.3
14771,8657,54.3
5791,67395,55.4
6860,22714,54.3
11510,18150,51.4
8991,15001,64.2
7330,29158,47.9
14430,15969,45.6
10500,22420,78.5
11800,25339,74.3
15290,10056,58.9
15295,13340,58.9
10680,35198,68.9
7480,47959,78.5
10810,30228,51.4
13740,3009,58.9
8291,37849,50.4
4391,22995,57.7
9391,17895,44.8
13690,16286,80.7
6690,50437,76.4
10391,35877,74.3
16900,20070,64.2
10160,27127,65.7
13291,35157,67.3
11000,16863,56.5
11800,9654,60.1
10200,16039,62.8
13800,24510,64.2
15800,14079,64.2
19730,7006,47.9
15390,5979,60.1
15590,5,60.1
15390,6692,60.1
15310,11237,60.1
22491,1071,29.1
16990,6140,55.4
10491,20491,55.4
11350,1931,65.7
6700,52855,67.3
19894,13868,54.3
15890,10644,52.3
9814,30926,52.3
8194,15731,54.3
11490,24326,60.1
16500,33184,54.3
9900,29068,68.9
14500,34938,54.3
8995,26749,65.7
18500,2732,47.9
25400,6074,50.4
18900,4274,64.2
16700,9647,60.1
8995,6824,57.7
17797,19642,41.5
12500,17009,60.1
18700,15925,36.7
10100,13556,64.2
10900,17660,57.7
16995,13457,60.1
9900,9861,43.5
19000,14429,47.9
11995,9129,65.7
14000,18691,64.2
11995,12906,65.7
13900,18457,54.3
14580,11677,55.4
16160,11214,51.4
15360,10567,58.9
15270,14234,58.9
7440,32228,65.7
10291,2000,53.3
6271,34456,54.3
11500,30186,74.3
8291,10521,57.7
9980,46635,47.9
4695,64256,54.3
10995,41829,47.9
8495,5693,57.7
8498,25169,74.3
16798,15305,62.8
15498,9347,48.7
9990,13051,65.7
13352,33986,41.5
17520,2269,60.1
17520,3121,60.1
13140,1825,48.7
10451,14186,65.7
17520,4764,60.1
8351,26180,54.3
18987,13081,67.3
7250,35791,65.7
7375,23222,65.7
8500,61087,74.3
7480,13967,54.3
11495,14807,55.4
6395,33373,54.3
9395,38000,62.8
7222,48308,44.8
9082,41940,74.3
9995,22120,54.3
12000,30799,65.7
14500,13271,48.7
17000,14903,67.3
14200,6250,68.9
7991,11611,65.7
8591,34792,55.4
16070,24630,54.3
5930,44882,54.3
12830,16816,55.4
12620,22736,64.2
18420,6435,64.2
19990,2525,58.9
14270,20401,60.1
11240,12054,54.3
17990,23300,56.5
10290,19816,51.4
10530,11233,55.4
11951,4929,55.4
10330,18653,64.2
8499,20521,53.3
8794,42829,47.9
11495,15762,55.4
9900,10249,53.3
14200,4393,80.7
9500,25724,52.3
9400,10268,52.3
11800,17456,60.1
11800,34671,65.7
17900,19033,56.5
14800,3457,55.4
10500,30556,65.7
13500,39578,54.3
5791,39509,54.3
13791,2368,54.3
8491,29609,65.7
7491,33909,65.7
16407,35201,51.4
13291,14773,58.9
8291,37010,65.7
8691,21478,65.7
9391,24122,64.2
16891,29425,54.3
12291,10017,54.3
12999,9500,57.7
10699,12948,44.8
7799,28009,60.1
8499,20000,65.7
7499,8200,57.7
21400,5609,35.3
21400,2763,35.3
19997,29973,35.3
12500,10000,53.3
10300,39884,65.7
8800,63615,53.3
30500,6482,37.2
12200,30195,65.7
10300,35028,65.7
19000,15701,56.5
8010,35614,65.7
13930,8998,60.1
6840,32672,76.4
15330,7246,60.1
6091,45121,47.1
9500,39382,60.1
8750,46507,74.3
7650,18397,76.4
8595,16868,65.7
9800,11683,65.7
7800,51443,74.3
22500,7058,47.1
5800,79000,67.3
16000,26685,60.1
10491,23968,60.1
7591,31110,65.7
8151,32209,65.7
17000,11587,67.3
17000,15524,58.9
13900,3254,56.5
11700,16862,60.1
17900,8221,74.3
18000,32493,56.5
13750,4915,74.3
11920,10672,74.3
12046,23926,64.2
6990,19653,57.7
10190,36333,64.2
6761,44981,65.7
15411,974,60.1
4960,32711,57.7
15650,15598,60.1
17500,11115,54.3
11490,27291,74.3
10890,15511,68.9
11991,8805,51.4
9691,23901,68.9
10691,35978,74.3
12690,43503,60.1
7291,16838,57.7
12791,7885,54.3
7891,58671,62.8
11491,21289,60.1
16390,11807,60.1
10571,47433,47.9
18800,13867,41.5
10000,24670,74.3
11000,21567,74.3
5800,39371,54.3
13800,5626,58.9
9500,24303,65.7
8500,64866,47.9
9300,33464,53.3
11900,16365,60.1
15300,5093,55.4
8700,28585,64.2
9457,10003,64.2
8591,20084,64.2
15470,8958,49.6
13670,14329,58.9
13241,55362,54.3
13020,5698,48.7
13020,5998,48.7
20800,9188,55.4
8900,21250,64.2
9677,30088,74.3
10417,11990,51.4
20440,11514,48.7
9561,14907,43.5
14780,8641,67.3
9070,12268,64.2
7550,19298,65.7
13277,63691,52.3
11550,29888,54.3
10120,42436,56.5
11000,28208,56.5
11000,28949,56.5
10891,30946,56.5
21000,4944,47.9
33000,10,37.2
18500,16226,41.5
10000,29888,74.3
15700,4194,51.4
10500,13324,52.3
9200,68313,68.9
9900,31399,47.9
9998,17105,65.7
14998,16595,45.6
7998,27109,61.4
10498,52952,60.1
18998,13718,35.3
16998,11370,74.3
11498,40850,74.3
9498,11048,55.4
7798,24860,54.3
19110,10018,50.4
6491,45613,57.7
10197,10152,62.8
11200,14305,56.5
7730,47394,67.3
6531,50318,65.7
21500,3198,50.4
19990,5588,74.3
9291,68560,78.5
6470,30762,54.3
10630,3257,47.9
14380,11581,64.2
9031,26584,64.2
15340,9876,60.1
11711,12096,55.4
6221,46321,54.3
13280,23034,54.3
11200,13537,65.7
15441,15960,54.3
10630,2573,47.9
9991,31322,60.1
17520,4595,60.1
7690,29495,55.4
30000,12766,37.2
19050,22168,48.7
9421,23384,68.9
13991,14294,47.9
11611,10624,65.7
9991,22025,65.7
17131,13667,60.1
6997,23303,65.7
9460,7695,64.2
18090,19055,41.5
8510,11339,65.7
10121,6500,65.7
14491,22052,60.1
8830,22582,52.3
13297,26587,38.2
10077,19704,58.9
8580,17997,43.5
15330,8109,60.1
15450,10794,60.1
18491,6121,58.9
14540,5908,80.7
7500,22313,65.7
14110,7862,60.1
16690,2781,48.7
5391,75106,42.8
7351,30385,65.7
9161,42991,68.9
9241,33372,85.6
6591,80427,56.5
21590,6688,39.2
10570,14112,58.9
9287,3200,65.7
19360,1376,40.3
9410,24376,53.3
13291,23496,57.7
16950,1592,60.1
7960,30563,57.7
17991,17520,50.4
10000,24966,68.9
18500,2100,38.2
18795,4581,49.6
11295,7100,65.7
17991,3961,45.6
12000,11671,54.3
7795,6624,57.7
10000,23280,65.7
17500,7835,60.1
17500,4281,51.4
6100,29863,65.7
17520,4132,60.1
17520,1981,60.1
17020,12580,60.1
13130,4009,48.7
12980,4181,48.7
12630,20790,57.7
18000,7698,38.2
16295,8911,60.1
18500,7200,46.3
17295,4870,58.9
17500,2160,58.9
16500,2901,58.9
10700,25043,55.4
14000,20333,64.2
14795,42917,60.1
7795,15345,57.7
13100,34333,60.1
15295,5396,60.1
10200,20590,52.3
8300,18833,52.3
13500,6740,58.9
20000,20888,56.5
11400,9145,65.7
15000,13805,64.2
16000,9209,49.6
15295,8421,50.4
15295,4544,74.3
15295,9695,58.9
15295,11817,58.9
15295,12556,58.9
14000,8642,55.4
16295,7698,48.7
22000,15413,47.9
22000,2664,40.4
11000,12500,65.7
26500,5593,55.4
11490,22500,65.7
11990,21289,60.1
11490,21000,60.1
9490,59249,60.1
16990,10,53.3
17990,30842,54.3
12490,11320,60.1
10990,17239,60.1
7995,28761,61.4
12995,4318,68.9
10990,19242,65.7
10790,28564,65.7
10790,20836,57.7
18995,20294,41.5
9995,23672,55.4
11998,5478,58.9
11998,20010,38.2
16790,7714,45.6
10990,13379,58.9
9990,59407,58.9
17990,31909,56.5
10490,31593,65.7
18990,8624,41.5
15790,5114,64.2
10998,21738,64.2
11395,26021,45.6
12295,41181,64.2
18395,33261,35.8
9795,27580,78.5
7595,40515,65.7
12795,7299,74.3
11795,11086,60.1
19500,5589,64.2
19000,5672,70.6
19500,3374,50.4
20000,6156,57.7
19500,6307,64.2
16000,6255,55.4
27853,4101,54.3
11490,63686,70.6
10490,33906,65.7
11490,30600,65.7
16490,31315,43.5
11990,3546,64.2
17990,10850,60.1
17990,30875,54.3
8990,36574,60.1
13990,28982,64.2
7890,39876,65.7
8950,10864,54.3
7440,19913,65.7
11090,36123,45.6
9139,39482,47.9
7590,22724,47.9
16980,25782,61.4
10900,15466,55.4
9940,25887,74.3
9990,10297,64.2
6980,61689,74.3
4985,65389,55.4
7490,46212,53.3
10291,21156,51.4
10995,6882,64.2
14795,8804,60.1
18495,5500,60.1
15895,34754,56.5
11495,13915,58.9
8799,21135,43.5
10950,40666,47.9
10360,39478,56.5
8740,13196,65.7
17980,16270,56.5
7495,37544,61.4
7999,24409,52.3
19999,3457,35.3
12790,8881,51.4
11990,13343,58.9
13990,1307,48.7
16490,2915,51.4
13790,9311,51.4
8490,65273,74.3
19999,4178,35.3
6790,28991,54.3
7260,60661,60.1
21060,27210,47.9
9991,20727,58.9
7490,44926,65.7
11250,21666,56.5
15440,24421,43.5
18499,4510,54.3
12500,10258,62.8
14500,47233,54.3
9850,6229,65.7
22000,153,47.9
15999,214,58.9
13500,31499,68.9
8750,41655,68.9
8999,17870,62.8
7999,29160,56.5
9499,23001,52.3
9250,41020,74.3
9850,23822,62.8
13499,36175,58.9
15999,31365,60.1
10250,12292,65.7
10299,22399,52.3
6999,25088,57.7
18000,4850,47.9
11500,23890,74.3
12999,23077,68.9
18999,32750,56.5
10350,19508,74.3
14999,46140,64.2
18499,9502,38.2
15999,10481,58.9
17999,38857,56.5
13499,16085,54.3
14299,16839,54.3
18499,15254,41.5
11285,19788,55.4
11785,9726,55.4
14285,50638,56.5
13985,55203,56.5
15985,16729,60.1
7295,22732,54.3
19695,29678,35.8
19698,11960,44.8
11798,10479,68.9
17998,22347,48.7
6998,33393,76.4
18998,7395,39.2
14298,50736,54.3
9498,22224,74.3
19498,9347,39.2
13298,19322,64.2
18998,19139,67.3
5498,59812,47.9
6998,68650,67.3
16271,27403,67.3
16997,17343,41.5
12800,23842,74.3
14157,6346,60.1
9160,8984,64.2
7986,19763,54.3
8139,25745,74.4
7695,51986,67.3
9000,29711,67.3
17998,27672,56.5
7798,16302,54.3
17499,6351,45.6
12999,13860,51.4
9899,18415,64.2
10999,51024,54.3
14999,16620,60.1
27999,26104,20.8
11799,8432,55.4
13999,25594,64.2
7895,6271,44.1
20000,14292,32.5
7995,28000,65.7
9400,10414,60.1
10400,15500,53.3
12995,4000,55.4
10500,7959,55.4
10295,26595,65.7
16695,20026,54.3
14000,14025,74.3
10295,20013,55.4
20000,13306,32.5
11992,15814,57.7
7885,58000,62.8
31000,10,201.8
7999,24486,65.7
9499,17310,65.7
6999,19867,57.7
7499,12754,57.7
13999,21997,80.7
17999,40443,56.5
10499,27381,68.9
10499,26217,56.5
10499,16016,74.3
7240,21036,54.3
9499,29299,74.3
13299,20543,58.9
16499,17802,60.1
7499,45621,52.3
10999,17314,65.7
16499,12299,40.3
12999,25126,57.7
10399,14514,55.4
11499,20057,52.3
7295,22732,54.3
13785,21338,64.2
13985,33036,45.6
13785,36180,45.6
14685,22505,45.6
11185,20707,55.4
11999,2691,65.7
15999,20391,58.9
18999,20298,67.3
10999,37483,39.2
17999,16202,58.9
14999,9795,58.9
17999,19273,31
11699,10837,65.7
9999,4524,64.2
11499,30905,70.6
20999,17864,52.3
13490,13608,64.2
16790,10403,54.3
8500,24004,74.3
12250,14728,51.4
6291,46830,67.3
12300,46249,60.1
8220,18240,85.6
11000,31511,56.5
7490,80085,78.5
11999,16473,60.1
10499,32742,47.9
10499,15712,74.3
8299,22896,65.7
13999,33608,60.1
8999,23784,60.1
29999,7999,37.2
29999,9685,37.2
8499,15613,65.7
7720,50074,74.4
7940,11566,57.7
9920,15862,65.7
17160,6214,51.4
17750,4827,60.1
16680,10352,48.7
20391,2738,74.3
8470,17466,65.7
9430,15679,65.7
18647,19017,41.5
12391,5103,65.7
8999,32496,64.2
29390,7005,36.7
11400,9100,56.5
10210,18574,65.7
17400,11616,41.5
17580,10407,38.2
18091,44224,48.7
8330,37172,68.9
7991,76919,53.3
19110,3277,51.4
11060,26915,58.9
8991,30568,65.7
5820,95723,67.3
7491,31103,56.5
7830,28598,56.5
14800,23477,60.1
15390,5301,60.1
18250,15742,54.3
5991,34519,54.3
19400,5753,65.7
14500,25724,54.3
14000,9236,60.1
16295,7960,48.7
7295,46973,68.9
9000,19016,64.2
19000,11923,41.5
16000,16988,64.2
10000,7612,57.7
11795,22220,74.3
16995,10584,80.7
10495,16501,65.7
9995,31888,68.9
9495,21259,65.7
7370,20311,57.7
9617,17897,65.7
9530,11112,65.7
13270,33362,80.7
7990,39621,74.3
6920,34996,56.5
12680,4031,68.9
5880,46079,61.4
6995,69984,61.4
16296,22771,52.3
10993,17797,61.4
13995,8318,58.9
10795,22144,52.3
14495,1100,58.9
7990,47165,65.7
13995,32000,67.3
7372,34062,65.7
9991,9622,44.1
15791,42148,56.5
9990,30311,56.5
15990,16107,67.3
14990,49789,56.5
17990,12009,39.2
18990,11013,36.7
10490,7970,65.7
15990,6314,60.1
26490,2903,34.5
11390,18268,65.7
12990,20088,54.3
19990,2477,50.4
16990,5452,48.7
15210,6387,54.3
11491,5276,58.9
8570,13670,65.7
19075,5671,64.2
8392,22148,64.2
19500,24509,54.3
6390,42458,54.3
10390,31589,74.3
7990,45323,67.3
10250,12985,65.7
8600,27769,54.3
8250,42883,52.3
11700,15316,52.3
10750,17023,62.8
8800,15700,57.7
8500,20867,57.7
11500,30308,65.7
11250,12997,58.9
10750,43958,52.3
9380,21895,55.4
9490,77368,65.7
11250,15581,56.5
9840,21838,78.5
9990,29187,65.7
11080,14681,51.4
8400,30000,54.3
9190,24238,62.8
10490,59204,65.7
10590,56663,65.7
12000,8567,62.8
15150,8403,38.2
9000,14321,65.7
15750,44134,54.3
10500,7743,55.4
17500,13402,48.7
12750,8558,60.1
4800,30938,57.7
22991,11671,39.2
15750,19254,60.1
13500,9840,68.9
10795,5247,65.7
20500,28500,47.9
16295,7412,58.9
16000,10592,49.6
15000,5912,65.7
11895,9820,65.7
13000,30765,43.5
8000,8945,57.7
9190,11414,65.7
11680,22854,60.1
15890,36102,54.3
6680,45926,65.7
14548,19768,80.7
5752,72475,56.5
4942,12905,57.7
10395,17854,65.7
26495,8156,54.3
11595,16932,58.9
5995,8335,57.7
9995,35552,65.7
10620,81547,54.3
14180,29000,60.1
15785,9000,60.1
17990,30000,58.9
9670,26000,65.7
15785,9000,60.1
11995,40221,38.2
15000,22841,52.3
11499,23187,60.1
18500,9306,45.6
10999,33362,51.4
11000,26906,78.5
6724,23800,57.7
7500,36262,57.7
6000,52533,54.3
11990,29478,74.3
16325,7500,36.7
14990,11675,60.1
12500,11500,58.9
10150,18291,61.4
15450,11812,60.1
10485,20676,52.3
17250,1000,60.1
22450,500,51.4
21865,500,55.4
5500,50354,54.3
18500,16292,41.5
7995,17021,54.3
15495,14131,60.1
15800,24427,54.3
14500,19693,64.2
7900,29339,57.7
10500,19434,65.7
10300,20833,52.3
11800,11456,65.7
11500,33694,65.7
9770,9766,64.2
9950,7056,65.7
5391,89936,78.5
10290,21445,52.3
11950,44314,49.6
9970,40708,47.9
15975,9396,67.3
9500,22312,65.7
21200,5596,35.3
10250,9023,43.5
12000,30418,62.8
20000,25183,56.5
18250,11323,41.5
14440,19864,60.1
10190,13487,65.7
23038,15019,52.3
8810,45463,74.3
12448,13666,56.5
19490,23838,44.8
14450,25038,60.1
9985,9228,65.7
14450,36875,38.7
12250,14401,65.7
5450,79285,67.3
22450,29000,47.9
10950,17000,65.7
17500,7241,58.9
12000,9684,60.1
7395,38185,78.5
11495,31000,47.9
21295,3214,42.2
23690,8316,38.7
18985,9965,35.3
9950,32482,65.7
19750,1000,28.8
11790,26694,51.4
10700,11422,62.8
8600,9777,57.7
8000,19681,57.7
9700,16136,65.7
